,Frame,Time (ms),Ankle (deg),Knee (deg),Hip (deg)
0,0.0,0.0,80.94410052751525,125.52892098637037,124.66660556174133
1,1.0,4.166666666666667,80.94410052751525,125.52892098637037,124.66660556174133
2,2.0,8.333333333333334,81.78905750566753,126.05187627321497,126.31541739146532
3,3.0,12.5,83.18062464093862,126.48487014166261,127.34573984783864
4,4.0,16.666666666666668,85.20139589781566,126.7864170031272,128.06730027360595
5,5.0,20.833333333333332,87.83551834309905,126.34131135243658,127.92261484112174
6,6.0,25.0,91.1350700612428,126.91571273613756,129.12183503393072
7,7.0,29.166666666666668,92.00441193258187,125.6847966893822,128.4902613200406
8,8.0,33.333333333333336,92.53886893344405,124.06437735412972,127.57973760292572
9,9.0,37.5,94.6969411981566,122.70185446111509,126.46508507852869
10,10.0,41.666666666666664,94.51627147153003,120.71916082386664,123.85270175069164
11,11.0,45.833333333333336,94.81890789411682,119.38492708360592,123.53608157315792
12,12.0,50.0,95.18700082488358,117.53393374489366,122.30165103092014
13,13.0,54.166666666666664,95.04746354657532,116.93532353937017,122.33671573759256
14,14.0,58.333333333333336,94.59371099026225,116.27319434316264,122.3279034927178
15,15.0,62.5,94.04025196006963,115.76406436569344,123.19009333826854
16,16.0,66.66666666666667,94.9002327465709,115.9189782672144,124.12898155933716
17,17.0,70.83333333333333,94.33909759507561,115.487051100648,124.9219575940827
18,18.0,75.0,93.03756939819807,115.335482035402,126.62953453651255
19,19.0,79.16666666666667,92.3826892375339,115.24640660721327,127.49214502910263
20,20.0,83.33333333333333,92.84505782862675,115.57639380701832,128.64827320989363
21,21.0,87.5,91.86904484235454,114.92618373868568,129.90542588001378
22,22.0,91.66666666666667,90.39663304165761,115.05762400558845,131.17387419164035
23,23.0,95.83333333333333,89.4938255812253,115.08379854559952,132.14468080874724
24,24.0,100.0,88.75358576164997,114.61056372769184,133.21875037553124
25,25.0,104.16666666666667,88.57905885623975,114.08706624301485,133.5578907901329
26,26.0,108.33333333333333,88.65889503790501,114.23025727043715,131.63787717369274
27,27.0,112.5,87.98042927231546,113.88115194623145,132.0530681796409
28,28.0,116.66666666666667,88.4851250041158,113.85928720640983,133.02051478263797
29,29.0,120.83333333333333,87.94310248215821,113.16552975490671,132.2731164147523
30,30.0,125.0,88.52015462065201,113.89651296683563,132.89797574408635
31,31.0,129.16666666666666,88.37477509043322,113.54098798951654,132.79708560901912
32,32.0,133.33333333333334,88.59552339599702,113.34700319902004,131.5412021300672
33,33.0,137.5,88.47073148179201,113.21130720926224,131.25272425966182
34,34.0,141.66666666666666,88.21878518410738,112.97033627812706,130.76327022775592
35,35.0,145.83333333333334,87.56150961256466,113.0637904137369,130.4443904825939
36,36.0,150.0,87.6951021692885,112.75763573436441,130.08335889501842
37,37.0,154.16666666666666,87.26891373247858,112.47953468976534,129.8355965687315
38,38.0,158.33333333333334,87.14592689665874,112.0602992557941,127.92588607496936
39,39.0,162.5,87.23626211918726,111.68646990538831,128.07562217122384
40,40.0,166.66666666666666,87.42121681155713,111.5300281446444,127.44243955874337
41,41.0,170.83333333333334,86.75728965746723,111.365679871728,127.93968631197403
42,42.0,175.0,86.5008359717402,110.69591087592968,127.23032396706913
43,43.0,179.16666666666666,86.70507502350864,110.45071488580724,126.94857357238257
44,44.0,183.33333333333334,86.76553026702331,110.27176683132794,126.08274277018887
45,45.0,187.5,87.1468315419214,109.9489471245413,126.10346005596482
46,46.0,191.66666666666666,86.77673075609775,110.09902052720366,126.47160349859021
47,47.0,195.83333333333334,87.08342444977207,109.93319816524028,125.7576493918424
48,48.0,200.0,87.27816340609522,110.1837295887719,126.14771312216972
49,49.0,204.16666666666666,87.35084531255606,110.49922611001375,126.01094537118314
50,50.0,208.33333333333334,88.09233220345375,110.93116177390752,126.18494130554801
51,51.0,212.5,88.55889090064626,111.46595048924934,126.2262901024379
52,52.0,216.66666666666666,88.75633120216392,111.98036128289857,126.19534880358323
53,53.0,220.83333333333334,89.30587183349216,112.85605097683391,126.71485061994848
54,54.0,225.0,90.2640287670212,113.79331928231258,126.79589444985345
55,55.0,229.16666666666666,90.66578631248065,114.39838397835956,127.03985960283943
56,56.0,233.33333333333334,91.63606960020076,115.63246906716218,128.45137538998182
57,57.0,237.5,92.37867717702721,116.95381724623392,128.51673543042858
58,58.0,241.66666666666666,93.16311740093825,118.17497858445839,129.50330617425348
59,59.0,245.83333333333334,94.66409267513379,119.570855665243,130.15251476786375
60,60.0,250.0,95.89521697198191,121.21447812146965,131.53188831614835
61,61.0,254.16666666666666,97.45234503260626,122.67761072552449,131.94039955663771
62,62.0,258.3333333333333,99.1631290311188,124.97626528194459,133.58969797177485
63,63.0,262.5,100.12876690508662,127.214248763974,135.20831503838016
64,64.0,266.6666666666667,103.22241096100818,129.24390735175547,135.68036529077375
65,65.0,270.8333333333333,106.88129208785345,132.35768535010726,138.14249577707275
66,66.0,275.0,108.80052798687584,134.7890906654872,139.020664222081
67,67.0,279.1666666666667,113.17065578815692,137.66668150309096,140.527296625583
68,68.0,283.3333333333333,117.06600709417013,140.73791554209632,142.31467586193637
69,69.0,287.5,121.5042792618846,144.01993077531594,143.66854279513623
70,70.0,291.6666666666667,128.10169301621625,147.33547802427418,145.04309346916872
71,71.0,295.8333333333333,133.70820863434818,150.96668919383924,146.90284883739926
72,72.0,300.0,137.19592894118492,153.8666083976957,148.07569850105003
73,73.0,304.1666666666667,139.07405761040414,155.9028842181107,149.1166385251497
