,Frame,Time (ms),Ankle (deg),Knee (deg),Hip (deg)
0,0.0,0.0,86.67173167577819,123.96834091977028,125.36894404945848
1,1.0,4.166666666666667,86.67173167577819,123.96834091977028,125.36894404945848
2,2.0,8.333333333333334,88.25663267948653,124.34677947925093,126.30100021907838
3,3.0,12.5,91.07918949737766,124.772888316582,127.31033485328587
4,4.0,16.666666666666668,92.89069596494276,124.8812757777431,127.16252912417293
5,5.0,20.833333333333332,94.3456539019539,124.09210722895342,127.16252912417293
6,6.0,25.0,94.33068699356409,122.83639874786815,126.1347503271581
7,7.0,29.166666666666668,94.65666909110863,121.52807600965413,125.6250018278261
8,8.0,33.333333333333336,95.66582661550363,120.5221573083684,125.17382935143684
9,9.0,37.5,95.27803412915048,119.38275651302796,123.9719250516899
10,10.0,41.666666666666664,95.41678691810004,118.3266316201223,123.83327119510132
11,11.0,45.833333333333336,95.08489159895319,116.6502485174123,123.48287488315052
12,12.0,50.0,94.39193643551967,116.14087888530304,123.95982202557363
13,13.0,54.166666666666664,94.60840990661957,115.73677133628244,123.62510635255305
14,14.0,58.333333333333336,94.16417440727132,115.76851026140318,124.67005033769637
15,15.0,62.5,93.20485430019481,115.20726080187994,125.42948936393087
16,16.0,66.66666666666667,92.79507496733508,115.13456759967316,126.2495842163829
17,17.0,70.83333333333333,93.17583915134482,115.0363001514806,126.67550788041471
18,18.0,75.0,92.65919947997605,115.21788783627223,127.62024307170527
19,19.0,79.16666666666667,92.6556459046728,115.42498714329159,128.63575461171098
20,20.0,83.33333333333333,91.95761040210868,115.25131308685526,129.98543394381863
21,21.0,87.5,92.14188161204038,115.13284177454656,129.9268373995327
22,22.0,91.66666666666667,91.78577606767666,115.40091099131514,130.64598678070797
23,23.0,95.83333333333333,91.06041678245705,115.19183337437353,131.2279699562733
24,24.0,100.0,91.25516293955495,114.82333809644012,129.55800759184174
25,25.0,104.16666666666667,91.03578654314671,114.54672946214123,131.00506855332645
26,26.0,108.33333333333333,90.65617914740265,114.51709746783982,130.7369843771444
27,27.0,112.5,90.46126949786716,114.03888859412811,129.68754035070646
28,28.0,116.66666666666667,91.1103606309524,113.85953490798985,129.11217707466093
29,29.0,120.83333333333333,90.38395564549731,113.67734422652293,128.5509617791499
30,30.0,125.0,90.4513757961942,113.46171957034475,127.81009274344163
31,31.0,129.16666666666666,91.497055575832,113.75015834790679,127.45572300131549
32,32.0,133.33333333333334,91.13331656163072,113.38641887108432,126.99925152120508
33,33.0,137.5,91.32443106693464,113.22415491815536,126.70681566923584
34,34.0,141.66666666666666,91.01337947754322,112.86030099886308,125.94585229307131
35,35.0,145.83333333333334,90.51568716941192,112.28705304416154,126.02737338510362
36,36.0,150.0,90.90403328146192,112.68709464626156,126.5397719676939
37,37.0,154.16666666666666,90.90344746892802,112.68669514267029,126.36372212904628
38,38.0,158.33333333333334,91.00922795420982,112.28691459061329,126.04624163554645
39,39.0,162.5,91.27656237693527,112.39846170465775,125.5287426547513
40,40.0,166.66666666666666,90.6159525196423,112.29727906596588,125.82041077017251
41,41.0,170.83333333333334,91.0834689404172,112.2912056229313,125.59924056225049
42,42.0,175.0,91.10185317586101,112.07025006861403,125.54000119039351
43,43.0,179.16666666666666,91.71301796643117,112.81396181230681,126.10689768760771
44,44.0,183.33333333333334,91.44341490323656,113.11644567280665,126.80653775473644
45,45.0,187.5,91.49483479213352,113.549274379867,127.91399656795494
46,46.0,191.66666666666666,92.30066365652704,113.89709781313694,127.77482990595006
47,47.0,195.83333333333334,92.90909184286298,114.56178701915513,128.20321640080678
48,48.0,200.0,93.40801303326361,115.38181699120531,128.68811200167622
49,49.0,204.16666666666666,93.92931836193715,116.04625524552019,128.66151243065627
50,50.0,208.33333333333334,94.4417018890597,116.95049218443926,129.5147135742934
51,51.0,212.5,95.0034430941005,117.58163824387692,129.6265421909652
52,52.0,216.66666666666666,95.90336662463011,118.66369647051191,130.59550502875211
53,53.0,220.83333333333334,96.17855972093245,119.63470632943304,131.11354226856872
54,54.0,225.0,96.6128345674373,120.84250332409309,131.49070123666317
55,55.0,229.16666666666666,97.19224212875456,121.55169885007984,132.12890118456122
56,56.0,233.33333333333334,97.76544665342453,123.04573485910032,132.8906849797238
57,57.0,237.5,99.03052933663484,124.76349341159069,133.8841942283047
58,58.0,241.66666666666666,100.8266264583255,126.48874188699989,134.9022813121781
59,59.0,245.83333333333334,102.31745327804441,127.89358890011854,135.6510927572292
60,60.0,250.0,104.18551312812504,129.88092694279942,136.47744177021883
61,61.0,254.16666666666666,105.45102224762512,131.56645194431593,137.55642456632268
62,62.0,258.3333333333333,108.1090995615304,134.04235080977685,138.67769145293923
63,63.0,262.5,110.98736729931706,136.39401162132057,139.80623143161526
64,64.0,266.6666666666667,113.91023145418711,138.93893910214433,141.5377454066026
65,65.0,270.8333333333333,118.09212754993477,141.28186598818027,142.28726134111483
66,66.0,275.0,121.85812420916886,143.84981358517916,143.96637847631519
67,67.0,279.1666666666667,126.47120463291593,147.06441523327678,145.30227111660906
68,68.0,283.3333333333333,131.23557316199842,149.77032148320805,146.91159792080336
69,69.0,287.5,136.48489353192838,153.07271469154395,148.29127383656225
70,70.0,291.6666666666667,139.45204133260322,155.89402933793934,149.761614326853
