,Frame,Time (ms),Ankle (deg),Knee (deg),Hip (deg)
0,0.0,0.0,82.90733795455021,129.24452936828192,122.90108345935155
1,1.0,4.166666666666667,82.90733795455021,129.24452936828192,122.90108345935155
2,2.0,8.333333333333334,82.70649797565025,129.10774621790804,123.94643984004672
3,3.0,12.5,84.23716882197296,129.13786947682942,125.25655349122736
4,4.0,16.666666666666668,84.39422834647749,129.7293937225853,126.6986746244953
5,5.0,20.833333333333332,86.90748896242326,130.17778892872707,126.70794304955784
6,6.0,25.0,89.44387370768246,129.80533952430594,126.86325568372146
7,7.0,29.166666666666668,91.16326873153918,129.41044801534193,128.10727860491886
8,8.0,33.333333333333336,92.59449372273171,128.54688152556935,127.41961793270487
9,9.0,37.5,93.04524135473328,127.1999596340481,127.21738830203445
10,10.0,41.666666666666664,93.6280890769557,125.95159044806647,125.58313805060938
11,11.0,45.833333333333336,93.30695511606655,124.40171188233492,124.53563960266956
12,12.0,50.0,93.58369457177132,122.45525940432485,124.38929131811854
13,13.0,54.166666666666664,92.97163949088636,120.93028628804835,123.25889534832733
14,14.0,58.333333333333336,93.196415464759,119.07075277087877,123.51747318485589
15,15.0,62.5,93.95492232983729,119.09482659192469,124.28480509263416
16,16.0,66.66666666666667,93.79793928510058,117.76633754816382,124.08888595294852
17,17.0,70.83333333333333,94.15770766320765,117.92401581506596,125.66335732590079
18,18.0,75.0,93.43357089463672,117.62684457453031,126.70895428012284
19,19.0,79.16666666666667,93.00100006835456,117.49048716130024,127.75750308502901
20,20.0,83.33333333333333,92.522940851068,117.32105281993506,128.43610244171666
21,21.0,87.5,92.95656430962259,117.45233698488832,130.12429085045224
22,22.0,91.66666666666667,92.66657825262067,117.07978078819353,130.23252340716033
23,23.0,95.83333333333333,92.08985985599558,116.82159976037907,131.45510787879783
24,24.0,100.0,91.16894727894436,116.17960278849057,131.44927386542307
25,25.0,104.16666666666667,90.36519478222878,116.32425933686902,132.03389012591228
26,26.0,108.33333333333333,90.92046775535604,116.50976391095604,135.47534466141235
27,27.0,112.5,90.52918273528141,117.04980212411596,135.39004726549285
28,28.0,116.66666666666667,89.72726008655349,116.3023286015793,134.70077834012727
29,29.0,120.83333333333333,90.02032700672662,115.97258957807354,134.14445977090324
30,30.0,125.0,89.73260982952193,115.33195911061185,133.48993527479792
31,31.0,129.16666666666666,89.30877933154211,115.09295016923218,132.966793468027
32,32.0,133.33333333333334,88.8599366428615,114.57238567030238,133.01439942706787
33,33.0,137.5,88.54574459155958,114.06733349349389,132.55565321346518
34,34.0,141.66666666666666,88.57061322896215,114.25172058325259,132.43114365737202
35,35.0,145.83333333333334,88.41583650435217,114.13914720371977,132.1560195943439
36,36.0,150.0,88.03974893162707,113.23302612102573,131.10995031859565
37,37.0,154.16666666666666,87.96489661634261,113.08571631262045,130.61253792969396
38,38.0,158.33333333333334,87.47134352784896,112.77637738273424,130.386706267997
39,39.0,162.5,87.53884220407322,112.32423436442956,129.5695461529652
40,40.0,166.66666666666666,87.18301302677081,111.96840518712715,129.5695461529652
41,41.0,170.83333333333334,87.1346837678424,111.60040641280817,129.54444395106063
42,42.0,175.0,86.60167758525614,110.95270769750464,129.40530198979405
43,43.0,179.16666666666666,86.58774084013073,110.61569921775337,128.28976039014026
44,44.0,183.33333333333334,86.30682088286939,110.11011127436178,127.94963016658582
45,45.0,187.5,86.15754687208513,109.84908155111556,127.36284181122628
46,46.0,191.66666666666666,86.39726135825481,109.67530170373868,126.92691259010157
47,47.0,195.83333333333334,86.37897878898104,109.53843253996224,127.1706767691698
48,48.0,200.0,86.33480768619322,109.6299180298381,126.9925285318949
49,49.0,204.16666666666666,86.38131607293306,109.80149411214185,127.3832129547864
50,50.0,208.33333333333334,86.12319688654921,109.5778720165006,126.79703319231469
51,51.0,212.5,86.60582373574914,109.9470774778851,126.93609007621093
52,52.0,216.66666666666666,86.86399546785819,110.37110846600152,126.89856334721651
53,53.0,220.83333333333334,87.29629514609304,110.81335899469853,127.15690046913312
54,54.0,225.0,87.51125567668393,111.55964139547113,127.61996779742032
55,55.0,229.16666666666666,87.51341976419405,111.98435807136589,127.66911166617186
56,56.0,233.33333333333334,88.5044614168586,112.4732878609555,127.43453644232478
57,57.0,237.5,88.92212485207763,113.63215280019061,128.2377530782861
58,58.0,241.66666666666666,89.20223340033725,114.46328812495067,128.6414254320162
59,59.0,245.83333333333334,90.07562034895489,115.29587707198563,129.23357632307358
