,Frame,Time (ms),Ankle (deg),Knee (deg),Hip (deg)
0,0.0,0.0,85.43226065521351,127.41913476105098,127.63385235892375
1,1.0,4.166666666666667,85.43226065521351,127.41913476105098,127.63385235892375
2,2.0,8.333333333333334,87.32286738611297,128.47948440025422,128.60200533982396
3,3.0,12.5,89.76591416949027,128.7732487308623,130.3361498929434
4,4.0,16.666666666666668,91.66525892338305,128.54311539150578,130.52782919800788
5,5.0,20.833333333333332,93.6375987672947,128.25330348483049,131.51493934849001
6,6.0,25.0,95.6032633809651,127.96306335430248,132.49955063439583
7,7.0,29.166666666666668,96.10849355072298,126.26156012684278,131.01401647685213
8,8.0,33.333333333333336,96.6499770564072,125.52728010505068,131.02492309330017
9,9.0,37.5,96.75149730172228,124.45298884609882,129.97835396979417
10,10.0,41.666666666666664,97.01045767362682,123.26911722843411,128.96268316886412
11,11.0,45.833333333333336,97.18484582480336,121.63024990457535,127.68160162091021
12,12.0,50.0,96.1673805086327,120.29658703407861,127.14802646664837
13,13.0,54.166666666666664,96.67903441609673,119.47830101965297,126.22681766685417
14,14.0,58.333333333333336,96.10677514682493,118.20271647419142,127.0799560108713
15,15.0,62.5,95.27227788548761,118.20168792686732,128.59267778069125
16,16.0,66.66666666666667,94.64340605434495,118.67538801883397,130.01719526630518
17,17.0,70.83333333333333,94.65673224738326,119.26239501871468,131.40219982765242
18,18.0,75.0,94.0889785322966,118.04028298108075,129.08298007245835
19,19.0,79.16666666666667,93.77557678947548,118.9001213746312,132.79432756707735
20,20.0,83.33333333333333,92.41612189110292,117.90774825351606,133.3671396678462
21,21.0,87.5,92.41626580614694,117.73576225323986,133.7026848158427
22,22.0,91.66666666666667,91.56264357972411,117.24592819327833,134.49965103939948
23,23.0,95.83333333333333,90.80339735408093,116.52479826372719,134.42717375942456
24,24.0,100.0,90.9347604421462,116.11407897359338,134.4839598875743
25,25.0,104.16666666666667,90.26248130967376,115.1907224224324,134.583909296973
26,26.0,108.33333333333333,89.96799718100065,114.87214028548594,133.8887047168364
27,27.0,112.5,89.61327709576604,114.98622743295152,134.2454890613203
28,28.0,116.66666666666667,89.90092279626957,114.95560646105453,133.568325193463
29,29.0,120.83333333333333,90.26171404672854,114.98409015520802,132.9511618106167
30,30.0,125.0,90.92447302059985,114.88124845090401,131.96961076314435
31,31.0,129.16666666666666,90.6097051910023,113.91033097127794,130.50846272528523
32,32.0,133.33333333333334,89.91994550560793,113.1708157807884,130.09505310853154
33,33.0,137.5,90.13374141670664,112.61650058485651,129.4058338643579
34,34.0,141.66666666666666,89.55414866046875,111.94946623469154,128.88497676183312
35,35.0,145.83333333333334,89.86814341729023,110.98185346729082,126.92000356723469
36,36.0,150.0,89.27940407803915,110.30713077326746,126.7868839979205
37,37.0,154.16666666666666,89.51214382961545,110.33270005977855,126.91097642599715
38,38.0,158.33333333333334,89.41231145852062,110.18468344057632,126.3317170792667
39,39.0,162.5,89.9316060669801,110.02605210100477,126.33031293508625
40,40.0,166.66666666666666,89.55778076411461,109.96442219873735,126.28248398069172
41,41.0,170.83333333333334,89.66446789363282,110.37568754079048,126.35611510119462
42,42.0,175.0,90.28072010466809,111.20633294734397,126.76541032143172
43,43.0,179.16666666666666,91.88103132153321,112.57417406606919,127.17925853278618
44,44.0,183.33333333333334,91.66030417216642,113.21466225589724,127.1857271336725
45,45.0,187.5,92.6410823643373,114.6382110660379,127.58766539945978
46,46.0,191.66666666666666,93.6895398175393,116.07041886122994,128.41944541616982
47,47.0,195.83333333333334,94.10765592630283,117.76567423559719,129.49889461176772
48,48.0,200.0,94.10357439729938,118.27496905200373,129.78088068462307
49,49.0,204.16666666666666,94.95095364495124,119.26109340064117,131.03607880708907
50,50.0,208.33333333333334,95.34378407687016,120.06524625042002,131.16588623847912
51,51.0,212.5,95.81299141629898,120.89298987373378,131.46665877595717
52,52.0,216.66666666666666,97.66911394277696,122.95306387414696,132.70528706801423
53,53.0,220.83333333333334,98.45948721778713,123.60448212649037,133.42767610578392
54,54.0,225.0,100.09248113203996,125.91647207026446,134.22595086222776
55,55.0,229.16666666666666,101.23375552133662,127.15875690038989,134.89634424784438
56,56.0,233.33333333333334,102.70797546968053,129.20564874824274,136.40906565294696
57,57.0,237.5,105.34888309202128,131.72259374306842,137.6572704892399
58,58.0,241.66666666666666,107.03771247352054,133.79838160096455,138.96523386589894
59,59.0,245.83333333333334,111.07106087486052,136.47085998275548,140.28847748095512
60,60.0,250.0,114.10222018507508,138.1248610677958,140.82498435963205
61,61.0,254.16666666666666,117.37575905814072,141.19283056431584,143.16077461006594
62,62.0,258.3333333333333,121.19064792945908,143.86390705183075,144.18008734816897
63,63.0,262.5,128.03070921632866,147.35417417544835,145.35937670048347
64,64.0,266.6666666666667,132.78437539046797,150.7300043282099,147.1320741338689
65,65.0,270.8333333333333,137.52885501536664,153.3210738640149,147.87434306858685
