,Frame,Time (ms),Ankle (deg),Knee (deg),Hip (deg)
0,0.0,0.0,84.75033083046495,126.78239602184664,127.79672668593089
1,1.0,4.166666666666667,84.75033083046495,126.78239602184664,127.79672668593089
2,2.0,8.333333333333334,87.20170742651335,127.44169104335728,129.2033998695127
3,3.0,12.5,89.1864832548925,127.48202557098305,129.83722320727037
4,4.0,16.666666666666668,90.96663326773987,127.32629740002517,130.40516841287572
5,5.0,20.833333333333332,91.71051760243212,125.44974430071129,129.3701204124922
6,6.0,25.0,92.27749267322397,124.22183112522009,128.54067928509227
7,7.0,29.166666666666668,92.44237391385792,122.96441809027503,127.34621492687903
8,8.0,33.333333333333336,93.2898930064606,122.10643867483056,126.3093095526543
9,9.0,37.5,93.26036378703378,120.69634948190705,125.04172010035867
10,10.0,41.666666666666664,93.56093234044897,119.26016662702311,125.19932523550399
11,11.0,45.833333333333336,92.86015085716687,118.75942049369948,125.21614818468663
12,12.0,50.0,92.97344451614624,118.06772637934837,125.10760818380648
13,13.0,54.166666666666664,92.43430678981156,117.17787855183778,125.9415940727169
14,14.0,58.333333333333336,91.66492087434096,116.87137042751887,126.96349844113172
15,15.0,62.5,91.9831471179852,116.85186700261298,128.06961879578415
16,16.0,66.66666666666667,91.13751656702826,116.57670194735145,128.96212012345742
17,17.0,70.83333333333333,90.75607891611072,116.45738313434985,129.9739873338568
18,18.0,75.0,90.53995864568971,116.22006953111061,131.11044549338402
19,19.0,79.16666666666667,89.71810091806742,116.06113269941635,132.26705459343168
20,20.0,83.33333333333333,89.08453756634749,115.18061261318185,131.73796130403116
21,21.0,87.5,88.52628111872181,115.50397966839876,133.1261015849763
22,22.0,91.66666666666667,88.29387497241892,115.4253497848339,134.00591925241164
23,23.0,95.83333333333333,88.52898811373964,114.96635779070131,133.02776305572758
24,24.0,100.0,88.07222502805669,114.38167150043023,132.37872270524937
25,25.0,104.16666666666667,87.59693175102691,114.19747348350172,133.63289451879095
26,26.0,108.33333333333333,87.85161808429959,114.18439142301828,133.87819271112022
27,27.0,112.5,88.19377170216059,113.72816169455217,133.85957961991494
28,28.0,116.66666666666667,88.04739271602206,114.02166364640361,134.1341879287903
29,29.0,120.83333333333333,87.75687879063673,113.57483276142159,133.11755874756534
30,30.0,125.0,87.86952428401575,113.16923123785637,132.21946753077668
31,31.0,129.16666666666666,87.50970498583598,113.02527362397657,131.8807726524359
32,32.0,133.33333333333334,87.0998441529992,112.90994912896677,131.24782235250325
33,33.0,137.5,87.66406603786547,112.67490759774107,130.7910150758298
34,34.0,141.66666666666666,87.85169322131077,112.59844042351409,129.60715716157404
35,35.0,145.83333333333334,87.74897492884254,112.18048671913687,129.64709638986469
36,36.0,150.0,87.701812233282,112.11728254807144,129.38671702930586
37,37.0,154.16666666666666,87.23122663384984,111.56768729888388,128.27521236571658
38,38.0,158.33333333333334,87.27971898330013,111.33527294539302,128.36338037233946
39,39.0,162.5,87.33824350512499,111.04084819263853,127.09952033868767
40,40.0,166.66666666666666,87.19363832033423,110.72525466208371,126.91673519990762
41,41.0,170.83333333333334,87.72992697367792,111.07185635993628,126.55779381756714
42,42.0,175.0,87.31034554459971,110.82877308752678,126.72821505650062
43,43.0,179.16666666666666,88.3153156821037,111.56113122483764,127.41567840636154
44,44.0,183.33333333333334,87.88819850717458,111.67893847700314,127.39987463921818
45,45.0,187.5,88.51761384771135,112.30441183928617,127.5983654326137
46,46.0,191.66666666666666,88.96105262373524,112.90695664454594,127.60075936023338
47,47.0,195.83333333333334,89.40354662577728,113.25879225328744,127.94880990996528
48,48.0,200.0,89.87738206370656,114.10652065045149,128.7879278997105
49,49.0,204.16666666666666,90.20755979905168,115.02037401223285,129.09396353978246
50,50.0,208.33333333333334,91.06782107911596,116.11316429013642,129.18627736290594
51,51.0,212.5,91.56422364297727,117.04307503493564,130.1784979764189
52,52.0,216.66666666666666,92.36882158374502,118.09370970694137,130.2158192963861
53,53.0,220.83333333333334,94.16076686677614,119.93252851234277,130.7409816808005
54,54.0,225.0,94.87718742276557,121.26271902572817,131.6787608529177
55,55.0,229.16666666666666,95.59282117432802,122.45675093504221,132.0114492638924
56,56.0,233.33333333333334,96.90776933688038,124.16465630491118,133.25443801213683
57,57.0,237.5,98.92500897384129,126.18690276244071,134.45547229130256
58,58.0,241.66666666666666,99.85796760268339,127.76960277463604,134.60502803980782
59,59.0,245.83333333333334,102.63037154851668,129.78609655412805,135.8946504039336
60,60.0,250.0,104.46451875250456,131.8117526950174,137.15232569086618
61,61.0,254.16666666666666,107.96692374322168,134.34766273583796,138.12315813380167
62,62.0,258.3333333333333,110.48928703116188,136.84399856148045,139.63505467245704
63,63.0,262.5,114.49392012083374,139.65814166458034,141.33386831520335
64,64.0,266.6666666666667,118.46052445788212,142.3878812659328,142.46937675587878
65,65.0,270.8333333333333,123.12622404878523,145.33089447839785,144.0349277805168
66,66.0,275.0,128.5604493114021,148.36676666682936,145.18323265083203
67,67.0,279.1666666666667,134.23498892764843,151.97242300827793,146.77979977258292
68,68.0,283.3333333333333,137.93954043049172,154.9032754191835,148.19668667038587
69,69.0,287.5,139.66691273769416,157.11191766992627,149.05845106780146
