,Frame,Time (ms),Ankle (deg),Knee (deg),Hip (deg)
0,0.0,0.0,82.9925214831881,128.2800041660563,119.41369550852683
1,1.0,4.166666666666667,82.9925214831881,128.2800041660563,119.41369550852683
2,2.0,8.333333333333334,83.2610398687967,127.88344800684595,120.06225967189204
3,3.0,12.5,83.56412474927447,127.31969135801484,120.03774320125845
4,4.0,16.666666666666668,84.08700338302097,127.06630566728946,120.8735597148564
5,5.0,20.833333333333332,84.28831739857308,126.77058971594742,121.22787078178817
6,6.0,25.0,85.39114459747928,126.8548913650762,122.45858056526166
7,7.0,29.166666666666668,86.84984902253716,126.13030379566585,123.00919552214842
8,8.0,33.333333333333336,89.10169661315913,125.95112643932893,123.4580422087659
9,9.0,37.5,90.44846627627405,125.4857229388824,123.70358563360745
10,10.0,41.666666666666664,91.48371488123738,124.74522257093713,123.86553383996454
11,11.0,45.833333333333336,92.73530353124075,124.06909836541097,123.95085383543343
12,12.0,50.0,92.38412480763836,122.67758580880198,123.10626676819092
13,13.0,54.166666666666664,92.29570652581573,120.89569556557375,122.22390100442462
14,14.0,58.333333333333336,91.50804368284264,119.39599338816768,121.37029932166654
15,15.0,62.5,92.39891585870207,117.88722153264574,120.56592528334266
16,16.0,66.66666666666667,91.36231618599591,116.4385570779286,120.12287564085243
17,17.0,70.83333333333333,91.85165906588169,115.49726563916497,120.2215517713241
18,18.0,75.0,91.83831608229747,115.2224117983724,121.10093690724919
19,19.0,79.16666666666667,92.30944737640375,114.03893426545844,120.55333729649746
20,20.0,83.33333333333333,92.76481310937108,113.5165623033033,120.78552494599208
21,21.0,87.5,92.93338431641527,113.3254935612904,121.22633212947946
22,22.0,91.66666666666667,92.57924406314916,112.73416647673044,121.86018024904054
23,23.0,95.83333333333333,92.47519388204717,112.79102344524782,122.81765842292319
24,24.0,100.0,92.27912584836294,112.38806692900523,123.99969923053811
25,25.0,104.16666666666667,91.23043532777555,112.23735369120375,124.73163992965947
26,26.0,108.33333333333333,91.14037998266517,111.66047361252396,125.05020687641694
27,27.0,112.5,91.23351921160007,110.77289642746258,124.67472156381343
28,28.0,116.66666666666667,90.51694070362485,110.46180772631654,125.49571738491247
29,29.0,120.83333333333333,89.97123706089357,110.25379614981019,125.41790343686755
30,30.0,125.0,89.56750734504661,109.58645013366174,125.77314504450587
31,31.0,129.16666666666666,89.13875576737594,109.73849374375145,125.79770380111943
32,32.0,133.33333333333334,89.65445859101722,109.74917826826726,125.94256683867751
33,33.0,137.5,88.8131770643819,109.6382245732986,126.69196101443364
34,34.0,141.66666666666666,88.41930618410078,109.14762352579831,126.31058476157511
35,35.0,145.83333333333334,87.98749624156787,109.15153129958712,126.25154693458146
36,36.0,150.0,88.49695707871648,109.13134869336311,126.65319539890672
37,37.0,154.16666666666666,88.13760679028756,108.9989588364018,126.9299161519949
38,38.0,158.33333333333334,87.81641232722487,108.85381730184139,127.66532693287927
39,39.0,162.5,87.73276496467011,108.58265591903249,126.90165088151132
40,40.0,166.66666666666666,87.88799095925172,109.08228762733802,126.67761073582189
41,41.0,170.83333333333334,87.71680312320746,108.92076048590388,126.62095436472822
42,42.0,175.0,87.10265937343048,108.61181082040471,126.56527758950895
43,43.0,179.16666666666666,87.02433286693284,108.93061367117373,126.76041570140349
44,44.0,183.33333333333334,87.0423479502916,108.85172242464492,126.70644656081845
45,45.0,187.5,86.87428950131572,108.78687047382458,126.80100280961533
46,46.0,191.66666666666666,87.14817930953791,109.66892150871308,128.33793517547872
47,47.0,195.83333333333334,87.02686081391045,109.2944242947444,127.43894466459216
48,48.0,200.0,86.40611012608339,108.89188310843933,128.25313448326528
49,49.0,204.16666666666666,86.83474295157194,109.19759392956071,128.95763437945536
50,50.0,208.33333333333334,86.66667746142583,108.8062572661202,129.22698090518685
51,51.0,212.5,86.3034758065382,108.54193143654858,128.49555184334312
52,52.0,216.66666666666666,85.81584448315012,108.38725993158549,128.0690917443204
53,53.0,220.83333333333334,86.08411923233454,108.49444253426388,128.1560721124394
54,54.0,225.0,85.3822328063967,107.89590688906634,127.59290224824186
55,55.0,229.16666666666666,85.60863079268857,107.86012895898129,127.44861013497948
56,56.0,233.33333333333334,85.4832874333528,107.49667792383178,127.80416448626589
