,Frame,Time (ms),Ankle (deg),Knee (deg),Hip (deg)
0,0.0,0.0,82.7368952137799,128.32558392473007,120.19504661899943
1,1.0,4.166666666666667,82.7368952137799,128.32558392473007,120.19504661899943
2,2.0,8.333333333333334,82.65712458525566,127.39087690833804,120.21369137267101
3,3.0,12.5,83.0996718307227,127.12313379496115,120.68421306087502
4,4.0,16.666666666666668,83.23879815458618,126.48385375663224,121.15646563110671
5,5.0,20.833333333333332,84.24842054021548,126.08058957365324,121.911578153304
6,6.0,25.0,84.88171268355687,125.56538797439713,122.46130091889921
7,7.0,29.166666666666668,86.4660889542521,125.53234935258752,122.68968992722895
8,8.0,33.333333333333336,87.35924045457226,124.40245349735365,123.16808844012746
9,9.0,37.5,89.2276901038768,124.02486040891914,123.24881468611726
10,10.0,41.666666666666664,89.35465336751119,122.67559620542724,123.08070528208059
11,11.0,45.833333333333336,89.5960095032735,121.44597981380451,123.08340930158177
12,12.0,50.0,89.24216633656361,120.11737890703616,122.35916595688423
13,13.0,54.166666666666664,88.88347255828327,118.60070295153729,121.4871238097113
14,14.0,58.333333333333336,88.97133548447964,117.82964464169275,121.9391943880731
15,15.0,62.5,89.24615166692924,116.46730402125151,121.85100474048208
16,16.0,66.66666666666667,89.52654630588266,116.15896669093401,121.92616078460435
17,17.0,70.83333333333333,89.52736682331832,115.42875241971764,121.26603679484205
18,18.0,75.0,89.74242977109282,114.74554130601021,121.31112825170415
19,19.0,79.16666666666667,90.72382304422321,113.94323112621177,121.6717143906338
20,20.0,83.33333333333333,91.27987785611536,113.65954116844932,121.74487207935653
21,21.0,87.5,91.57207050433003,113.68534647866115,122.4692656699301
22,22.0,91.66666666666667,90.96893760269234,113.00075939377518,122.64847080875097
23,23.0,95.83333333333333,90.22382196654117,112.35505393994248,122.93884359502462
24,24.0,100.0,89.87151788046903,112.25997727527098,123.30803579459358
25,25.0,104.16666666666667,89.45205660369432,111.35783116846524,123.58811784796418
26,26.0,108.33333333333333,89.03493299874584,111.16824137642658,124.17223150609819
27,27.0,112.5,88.16841386620726,110.19282471797254,124.84764730849228
28,28.0,116.66666666666667,88.24446767320669,109.94192554710651,125.29455984835137
29,29.0,120.83333333333333,87.71770348190648,109.68165669910755,125.56908959640788
30,30.0,125.0,86.75903251437103,109.01175653090274,124.91261585110074
31,31.0,129.16666666666666,86.77866813610206,109.42114946779586,125.65825642749496
32,32.0,133.33333333333334,86.3494212906275,109.12746780869239,126.13908829357304
33,33.0,137.5,86.34053525035355,109.07093674592473,126.12172525298811
34,34.0,141.66666666666666,85.85082920857649,108.88783297066645,126.16689979031428
35,35.0,145.83333333333334,86.2235784655551,108.68718172093386,126.35518657725348
36,36.0,150.0,85.92708126460786,108.44474704707865,127.19990310868
37,37.0,154.16666666666666,85.69749893292905,108.74350150043847,128.48001085396373
38,38.0,158.33333333333334,85.64895464367137,108.5856522991947,128.2367343198991
39,39.0,162.5,85.17182716179956,108.54895621325855,128.1456101390617
40,40.0,166.66666666666666,85.08809385860361,108.11909483397747,127.80830943651071
41,41.0,170.83333333333334,84.623465526812,107.89976192570269,127.5765610737786
42,42.0,175.0,84.94744491813698,107.93267487872284,127.56722227619154
43,43.0,179.16666666666666,84.56474600782262,107.8516527000129,127.56065644310654
44,44.0,183.33333333333334,84.50603289032821,107.69266685583754,127.42695770844995
45,45.0,187.5,83.76710908173091,107.09505473403219,127.48168853210984
46,46.0,191.66666666666666,84.03521615506546,106.82949593993946,127.08010432213904
47,47.0,195.83333333333334,83.57425537343839,106.75674452550979,127.20655093827047
48,48.0,200.0,83.80457852010952,106.23918147816207,126.81721069863337
49,49.0,204.16666666666666,82.7035413788229,105.57936858468258,126.58360638471457
50,50.0,208.33333333333334,82.42344448892428,105.7081795020832,126.70428954055348
51,51.0,212.5,82.56833527007633,104.92411134754454,126.30858314693603
52,52.0,216.66666666666666,83.1649516094465,104.83502009603409,126.06790016154196
53,53.0,220.83333333333334,82.51225556269503,104.49968128243282,126.05974546185627
54,54.0,225.0,83.10145683925174,104.2521683551509,125.3452061551545
55,55.0,229.16666666666666,82.5769117034375,103.90657504349129,124.66446073323995
56,56.0,233.33333333333334,82.0516215008904,103.84959845140553,124.28980659570351
57,57.0,237.5,82.29664464256976,103.71756972594014,123.70369870186357
58,58.0,241.66666666666666,82.59769761775686,103.68283313878207,123.9258512958564
59,59.0,245.83333333333334,82.06315022265058,103.74817280365575,123.76103973886362
60,60.0,250.0,82.20350738596053,103.72892297093327,123.47587930642572
61,61.0,254.16666666666666,82.18051406954365,103.52974920127407,122.7207210080341
62,62.0,258.3333333333333,82.91702477688585,103.90390035861247,122.71231285422921
63,63.0,262.5,83.06452457715535,104.06613560203193,123.66295784183922
64,64.0,266.6666666666667,82.79749211633873,103.95215914937462,122.47075271388991
65,65.0,270.8333333333333,83.60721484255059,104.6329737189992,122.50970424616271
66,66.0,275.0,83.5701283996206,105.07572293178951,122.67521761009952
67,67.0,279.1666666666667,83.51674446189509,105.391101532944,123.34812946784817
68,68.0,283.3333333333333,84.11590896536617,105.95305481079897,123.6665208557507
69,69.0,287.5,84.82459459109485,106.64290437888519,123.9514646822583
70,70.0,291.6666666666667,85.48927828581783,107.02454637365136,124.56653009795822
71,71.0,295.8333333333333,85.8289525411662,108.3157024294906,125.49666887238627
72,72.0,300.0,86.35963508188435,108.99274824646788,126.01236324575052
73,73.0,304.1666666666667,87.3266222160805,109.95246097119745,126.67024185630854
74,74.0,308.3333333333333,88.04894078147873,111.3888858783991,127.80300194552107
75,75.0,312.5,88.76673056001343,112.53439470293029,128.60416329310027
76,76.0,316.6666666666667,90.0787898111905,113.9432882220838,129.09906781813476
77,77.0,320.8333333333333,91.44784691051088,115.96943609710725,130.92132519684506
78,78.0,325.0,93.63314454896768,117.68928919579038,131.56696656488612
79,79.0,329.1666666666667,94.48673069542055,119.70808247122936,132.77653873056377
80,80.0,333.3333333333333,96.27185610236715,121.62368016954785,133.2453272563064
81,81.0,337.5,98.6515538436731,123.94631661202023,134.59306635944375
82,82.0,341.6666666666667,100.78059966888652,125.98056311813859,135.92578132548883
83,83.0,345.8333333333333,103.89329013741033,128.41908826640224,136.9379931556123
84,84.0,350.0,107.39797406800034,131.54973279539252,138.60630862259666
85,85.0,354.1666666666667,110.93326026163056,134.34492006228885,139.69400809527028
86,86.0,358.3333333333333,118.76437599981918,140.03240853237537,142.67353768383217
87,87.0,362.5,123.80665037274815,143.56731789307355,144.1778843064861
88,88.0,366.6666666666667,128.78305128575386,146.87343131216556,145.36915262594303
89,89.0,370.8333333333333,129.94680101590995,149.3161428390153,145.99677407943767
90,90.0,375.0,130.6904471485098,152.050638299285,147.21467674463773
