,Frame,Time (ms),Ankle (deg),Knee (deg),Hip (deg)
0,0.0,0.0,85.56374442760703,129.85730110478593,120.91145907054037
1,1.0,4.166666666666667,85.56374442760703,129.85730110478593,120.91145907054037
2,2.0,8.333333333333334,86.14145381468747,129.35432269992177,121.37437741741438
3,3.0,12.5,85.8813134633657,128.2554038494842,121.37583414784902
4,4.0,16.666666666666668,86.87321076254094,128.22683268220078,122.14492201978
5,5.0,20.833333333333332,87.74436684689434,128.3209114152029,123.07685655392797
6,6.0,25.0,89.1361539623498,127.882626145319,123.366572202933
7,7.0,29.166666666666668,91.14120532391298,127.87794434675216,123.81457462490015
8,8.0,33.333333333333336,92.81164397408463,127.56855951856016,124.39901603607068
9,9.0,37.5,93.80066745009267,126.90223238357359,124.713384574301
10,10.0,41.666666666666664,93.9814798363051,125.5953044406666,123.90266981098229
11,11.0,45.833333333333336,94.43294825327492,124.55865567608022,123.30941299738299
12,12.0,50.0,94.62277356295502,123.45007785095899,123.27621965215859
13,13.0,54.166666666666664,94.31556882282948,122.19001476311617,122.23864550037862
14,14.0,58.333333333333336,94.28669145640995,120.84574148199967,121.58203810666981
15,15.0,62.5,93.38576228574689,119.14441120926415,121.08952657333481
16,16.0,66.66666666666667,93.96485852927941,118.52696913878378,120.33474779248948
17,17.0,70.83333333333333,94.29572565934488,118.0312031091439,121.2628149419165
18,18.0,75.0,94.17870192863836,117.17151064030057,120.69339857080855
19,19.0,79.16666666666667,93.7660589721494,116.29543075646932,120.80635203582082
20,20.0,83.33333333333333,93.57139824675657,115.84548178559496,120.72686773979176
21,21.0,87.5,93.12716349177444,115.20798591790926,121.57459947571125
22,22.0,91.66666666666667,92.02354367325437,114.50684745413893,122.01393956029602
23,23.0,95.83333333333333,91.85429078550645,114.1870506485017,122.40101167813677
24,24.0,100.0,91.22946543426008,113.73864512284477,122.13989004898335
25,25.0,104.16666666666667,91.14270859509101,113.66164620191431,123.53322757097233
26,26.0,108.33333333333333,90.56478399502393,112.9117814689962,123.84104793073027
27,27.0,112.5,89.5862125522392,112.46726266972387,124.2706706896539
28,28.0,116.66666666666667,89.55496457219135,112.40086687766959,124.56485082377102
29,29.0,120.83333333333333,88.76762960746292,111.804952310501,124.70075192032792
30,30.0,125.0,88.45368576731853,111.33439373747069,124.79387241507642
31,31.0,129.16666666666666,87.73869802828665,111.22016640837704,125.06927698365152
32,32.0,133.33333333333334,87.55446051282527,110.81837529282238,124.96284101481947
33,33.0,137.5,87.80073582865461,111.13878929579425,126.24745515986386
34,34.0,141.66666666666666,87.62850416714097,111.0216303882831,126.15467943688907
35,35.0,145.83333333333334,87.20483804313429,111.03833096503749,126.56498784818642
36,36.0,150.0,87.00110735643003,110.3015887349283,126.25835594986403
37,37.0,154.16666666666666,86.57672904559269,109.87379475671625,126.15274193449125
38,38.0,158.33333333333334,86.66791148809425,110.07273161071562,126.29566507373552
39,39.0,162.5,86.1656180549959,109.56891179989029,126.23889283665758
40,40.0,166.66666666666666,86.43425047238142,110.19652307773131,127.52552237534202
41,41.0,170.83333333333334,86.31690663917398,110.13572508144004,127.82963171660029
42,42.0,175.0,86.41193205028142,110.44132047134056,128.75281584643605
43,43.0,179.16666666666666,86.1392856871196,110.3456417193557,128.9497606888467
44,44.0,183.33333333333334,85.81899347118336,110.24155038186784,128.82449518017316
45,45.0,187.5,85.6525946378021,110.37733055380622,129.1660316939172
46,46.0,191.66666666666666,85.10552250300492,110.00985110220904,129.20544767012677
47,47.0,195.83333333333334,85.20027592276999,109.62801409318935,129.5549171244235
48,48.0,200.0,84.93215080574208,109.51552074494353,129.07193526245834
49,49.0,204.16666666666666,85.1861735119928,109.42270922256182,129.01079901216713
50,50.0,208.33333333333334,84.69091484611633,108.82111765151969,128.87814062075103
51,51.0,212.5,84.36227094831938,108.42142091135612,128.81360829497322
52,52.0,216.66666666666666,84.66978031395715,108.60444873670025,128.3731163920142
53,53.0,220.83333333333334,84.82808051137751,107.86983148878738,128.03966445434259
54,54.0,225.0,84.6591227323323,107.63098661355617,127.45955377028291
55,55.0,229.16666666666666,84.29753373997787,106.81648749213709,126.71793370677948
56,56.0,233.33333333333334,84.26758932804627,106.5941678410563,126.99840566281357
57,57.0,237.5,84.3933411802325,106.59690499111478,126.83475764441549
58,58.0,241.66666666666666,84.3748708109089,105.89326007056921,126.29012776365957
59,59.0,245.83333333333334,84.1267750770108,105.6908896624911,126.4125036103389
60,60.0,250.0,84.39402860185679,105.90012616352713,125.93999884165777
61,61.0,254.16666666666666,84.64039055956029,105.44321432260142,126.10595892941008
62,62.0,258.3333333333333,84.55676564268782,105.3991057499627,125.71271218908345
63,63.0,262.5,84.63568142594856,104.98647904619978,124.89813945286262
64,64.0,266.6666666666667,84.88208625277184,105.350089277087,125.1515351905261
65,65.0,270.8333333333333,85.27940139124189,105.5166998636025,125.19644565761213
66,66.0,275.0,85.27406441289146,105.76169599817307,125.91430172494081
67,67.0,279.1666666666667,85.3387953036141,105.50388321595433,125.48304813614206
68,68.0,283.3333333333333,85.53235528604986,106.17414662809125,126.24869204161473
69,69.0,287.5,86.22018987099128,106.41718274503938,126.03197348346565
70,70.0,291.6666666666667,86.2838883137814,106.73484998899345,126.16195226161983
71,71.0,295.8333333333333,86.38446892886802,107.0984295283906,126.43154757304283
72,72.0,300.0,86.85016417797846,108.38381471823536,127.75226388768078
73,73.0,304.1666666666667,87.13490621614092,108.98418464602335,128.56517471549893
74,74.0,308.3333333333333,87.98069912778443,110.0269881140242,129.14160294569032
75,75.0,312.5,88.71819546832575,111.09334132264732,129.6564436942187
76,76.0,316.6666666666667,89.60241381772641,112.71550261212676,130.79152995038254
